x,y,type
0.654330866173235,0.866373274654931,tumor
0.816563312662532,0.0716143228645729,stromal
0.150430086017203,0.0504100820164033,immune
0.654530906181236,0.811362272454491,immune
0.654530906181236,0.820164032806561,immune
0.654730946189238,0.896979395879176,tumor
0.65493098619724,0.852570514102821,tumor
0.655531106221244,0.888177635527105,tumor
0.656531306261252,0.879175835167033,stromal
0.657931586317263,0.816963392678536,immune
0.657931586317263,0.841368273654731,tumor
0.658531706341268,0.823964792958592,tumor
0.658531706341268,0.849769953990798,stromal
0.816963392678536,0.0628125625125025,stromal
0.65873174634927,0.856971394278856,tumor
0.659131826365273,0.803960792158432,immune
0.65993198639728,0.809561912382477,immune
0.65993198639728,0.88497699539908,stromal
0.660132026405281,0.864572914582917,stromal
0.662732546509302,0.800760152030406,immune
0.662732546509302,0.870974194838968,tumor
0.662932586517303,0.852570514102821,stromal
0.663332666533307,0.806961392278456,immune
0.663332666533307,0.830366073214643,tumor
0.817763552710542,0.0788157631526305,stromal
0.66373274654931,0.843568713742749,tumor
0.665333066613323,0.815963192638528,tumor
0.665333066613323,0.867173434686937,stromal
0.667333466693339,0.804160832166433,immune
0.667333466693339,0.80996199239848,immune
0.668533706741348,0.815563112622524,immune
0.66993398679736,0.800560112022405,immune
0.670334066813363,0.857371474294859,stromal
0.670534106821364,0.806561312262453,immune
0.670734146829366,0.818363672734547,immune
0.817963592718544,0.0414082816563313,stromal
0.672934586917384,0.813162632526505,immune
0.672934586917384,0.838967793558712,stromal
0.673934786957392,0.849769953990798,stromal
0.674534906981396,0.888177635527105,stromal
0.674734946989398,0.824364872974595,tumor
0.674734946989398,0.863172634526905,stromal
0.676135227045409,0.874174834966993,stromal
0.676335267053411,0.832166433286657,stromal
0.676735347069414,0.805961192238448,tumor
0.676935387077416,0.866973394678936,stromal
0.81876375275055,0.0974194838967794,stromal
0.677935587117424,0.84496899379876,stromal
0.678135627125425,0.815363072614523,tumor
0.678935787157432,0.810962192438488,tumor
0.679735947189438,0.823364672934587,stromal
0.680136027205441,0.856371274254851,stromal
0.680736147229446,0.805761152230446,tumor
0.680936187237448,0.829765953190638,stromal
0.683336667333467,0.81496299259852,tumor
0.683336667333467,0.864172834566913,stromal
0.683536707341468,0.869773954790958,stromal
0.818963792758552,0.0016003200640128,tumor
0.683936787357472,0.850770154030806,stromal
0.684736947389478,0.860772154430886,stromal
0.686137227445489,0.889377875575115,stromal
0.6875375075015,0.817363472694539,stromal
0.688337667533507,0.827365473094619,tumor
0.690938187637527,0.800560112022405,stromal
0.692138427685537,0.811562312462493,tumor
0.69253850770154,0.898379675935187,stromal
0.692938587717543,0.806961392278456,stromal
0.694138827765553,0.879375875175035,stromal
0.821564312862572,0.0908181636327265,stromal
0.695139027805561,0.833166633326665,tumor
0.695739147829566,0.823164632926585,tumor
0.695939187837567,0.875175035007001,stromal
0.696339267853571,0.815163032606521,stromal
0.696339267853571,0.886177235447089,stromal
0.696939387877575,0.852970594118824,stromal
0.697939587917583,0.858971794358872,stromal
0.700140028005601,0.854770954190838,stromal
0.700340068013603,0.840568113622725,stromal
0.701540308061612,0.882976595319064,stromal
0.821964392878576,0.0148029605921184,tumor
0.701740348069614,0.811762352470494,stromal
0.701940388077615,0.819563912782556,tumor
0.70254050810162,0.828565713142629,tumor
0.70374074814963,0.833166633326665,tumor
0.703940788157632,0.8499699939988,stromal
0.706141228245649,0.817763552710542,stromal
0.706741348269654,0.821964392878576,tumor
0.707341468293659,0.834766953390678,tumor
0.707941588317664,0.865573114622925,stromal
0.70994198839768,0.823964792958592,tumor
0.822164432886577,0.0386077215443089,stromal
0.710342068413683,0.846569313862773,stromal
0.710742148429686,0.818563712742548,tumor
0.710742148429686,0.833966793358672,tumor
0.710742148429686,0.852370474094819,stromal
0.711142228445689,0.803560712142429,stromal
0.712342468493699,0.863572714542909,stromal
0.714342868573715,0.801760352070414,tumor
0.714342868573715,0.816763352670534,stromal
0.714542908581716,0.829765953190638,tumor
0.715543108621724,0.83876775355071,stromal
0.822364472894579,0.0542108421684337,tumor
0.715743148629726,0.887177435487097,stromal
0.716543308661732,0.811562312462493,tumor
0.719343868773755,0.825565113022604,tumor
0.719343868773755,0.828965793158632,tumor
0.719743948789758,0.803560712142429,stromal
0.71994398879776,0.836567313462693,stromal
0.71994398879776,0.8499699939988,stromal
0.720344068813763,0.814762952590518,tumor
0.720744148829766,0.85877175435087,stromal
0.720944188837768,0.867773554710942,stromal
0.822364472894579,0.0662132426485297,tumor
0.150430086017203,0.0578115623124625,stromal
0.721944388877776,0.875575115023005,stromal
0.723944788957792,0.80756151230246,tumor
0.724544908981796,0.852370474094819,stromal
0.725545109021804,0.863972794558912,stromal
0.725745149029806,0.839367873574715,stromal
0.726345269053811,0.897179435887177,tumor
0.727945589117824,0.800560112022405,tumor
0.728545709141828,0.854570914182837,stromal
0.72994598919784,0.807761552310462,tumor
0.72994598919784,0.883976795359072,tumor
0.823164632926585,0.0284056811362272,tumor
0.731146229245849,0.888577715543109,tumor
0.734746949389878,0.83376675335067,stromal
0.735947189437888,0.807961592318464,tumor
0.736947389477896,0.812362472494499,tumor
0.737147429485897,0.869173834766953,stromal
0.737347469493899,0.804560912182437,tumor
0.738147629525905,0.892178435687137,tumor
0.738347669533907,0.817763552710542,stromal
0.738547709541908,0.881376275255051,tumor
0.739547909581916,0.823564712942588,stromal
0.8249649929986,0.0826165233046609,stromal
0.740348069613923,0.847569513902781,tumor
0.741148229645929,0.867973594718944,stromal
0.741348269653931,0.80756151230246,tumor
0.741348269653931,0.836767353470694,tumor
0.741548309661932,0.828565713142629,stromal
0.741548309661932,0.862172434486897,stromal
0.741748349669934,0.87377475495099,tumor
0.743348669733947,0.898179635927185,tumor
0.74374874974995,0.812162432486497,tumor
0.74374874974995,0.854570914182837,tumor
0.825165033006601,0.092618523704741,stromal
0.744148829765953,0.843368673734747,tumor
0.744148829765953,0.890178035607121,stromal
0.745149029805961,0.848169633926785,tumor
0.745549109821964,0.803960792158432,tumor
0.746349269853971,0.832166433286657,tumor
0.74754950990198,0.856771354270854,tumor
0.749349869973995,0.852170434086817,stromal
0.749949989998,0.840168033606721,tumor
0.749949989998,0.894578915783157,tumor
0.750550110022004,0.8125625125025,stromal
0.826765353070614,0.0026005201040208,tumor
0.751350270054011,0.816163232646529,stromal
0.751550310062012,0.803560712142429,tumor
0.75375075015003,0.838167633526705,immune
0.753950790158032,0.848169633926785,stromal
0.753950790158032,0.877975595119024,stromal
0.754750950190038,0.826565313062612,stromal
0.757151430286057,0.896979395879176,tumor
0.757351470294059,0.834766953390678,immune
0.758151630326065,0.81496299259852,stromal
0.758951790358072,0.802760552110422,tumor
0.82756551310262,0.0566113222644529,tumor
0.758951790358072,0.808561712342469,tumor
0.760352070414083,0.870574114822965,stromal
0.760552110422084,0.830966193238648,stromal
0.760952190438088,0.845569113822765,stromal
0.762152430486097,0.810562112422485,immune
0.762352470494099,0.880576115223045,stromal
0.762752550510102,0.82256451290258,tumor
0.764152830566113,0.854170834166833,stromal
0.764352870574115,0.806961392278456,tumor
0.764552910582116,0.893178635727145,tumor
0.82756551310262,0.0766153230646129,stromal
0.764752950590118,0.848369673934787,stromal
0.765353070614123,0.873574714942989,stromal
0.765753150630126,0.836367273454691,stromal
0.765753150630126,0.843968793758752,stromal
0.766353270654131,0.829765953190638,tumor
0.767953590718144,0.813562712542508,tumor
0.768553710742148,0.833966793358672,tumor
0.768953790758152,0.801560312062413,tumor
0.768953790758152,0.865773154630926,stromal
0.770354070814163,0.822964592918584,tumor
0.82876575315063,0.0434086817363473,stromal
0.770354070814163,0.844768953790758,stromal
0.770554110822164,0.858371674334867,tumor
0.771154230846169,0.848369673934787,stromal
0.771554310862172,0.831166233246649,stromal
0.772754550910182,0.807761552310462,tumor
0.773354670934187,0.86877375475095,immune
0.773554710942188,0.884176835367073,tumor
0.773954790958192,0.894778955791158,immune
0.774554910982196,0.818963792758552,tumor
0.775355071014203,0.862572514502901,immune
0.829765953190638,0.0978195639127826,stromal
0.775955191038208,0.847969593918784,stromal
0.776755351070214,0.878375675135027,immune
0.777155431086217,0.843368673734747,stromal
0.777755551110222,0.887577515503101,immune
0.777955591118224,0.865973194638928,immune
0.778955791158232,0.804160832166433,stromal
0.779155831166233,0.824364872974595,stromal
0.779755951190238,0.891978395679136,immune
0.781156231246249,0.815763152630526,stromal
0.781356271254251,0.870174034806961,immune
0.831166233246649,0.0224044808961792,tumor
0.781556311262252,0.878975795159032,immune
0.783156631326265,0.863172634526905,stromal
0.783556711342268,0.881776355271054,immune
0.784356871374275,0.834166833366673,stromal
0.784556911382276,0.85497099419884,tumor
0.78495699139828,0.887377475495099,immune
0.785357071414283,0.874774954990998,immune
0.785957191438288,0.848969793958792,stromal
0.786157231446289,0.870374074814963,immune
0.786557311462292,0.800160032006401,stromal
0.832366473294659,0.0636127225445089,tumor
0.150430086017203,0.0656131226245249,stromal
0.786557311462292,0.839367873574715,stromal
0.786757351470294,0.820764152830566,stromal
0.786957391478296,0.893378675735147,immune
0.787157431486297,0.881776355271054,immune
0.790158031606321,0.870174034806961,immune
0.790358071614323,0.805561112222445,tumor
0.790558111622324,0.833166633326665,stromal
0.790558111622324,0.875775155031006,immune
0.791158231646329,0.844368873774755,stromal
0.791358271654331,0.885177035407081,immune
0.833166633326665,0.0152030406081216,tumor
0.79255851170234,0.896379275855171,immune
0.793558711742348,0.812362472494499,stromal
0.793958791758352,0.801160232046409,stromal
0.794358871774355,0.855171034206841,tumor
0.794558911782356,0.829165833166633,stromal
0.79495899179836,0.817763552710542,stromal
0.795359071814363,0.876775355071014,immune
0.795359071814363,0.886777355471094,immune
0.796159231846369,0.835567113422685,stromal
0.796159231846369,0.897979595919184,immune
0.834166833366673,0.0504100820164033,stromal
0.796559311862372,0.809161832366473,stromal
0.800760152030406,0.843368673734747,tumor
0.801560312062413,0.809761952390478,stromal
0.801560312062413,0.854570914182837,tumor
0.802160432086417,0.874774954990998,stromal
0.80256051210242,0.862572514502901,tumor
0.80376075215043,0.818163632726545,stromal
0.803960792158432,0.82376475295059,stromal
0.804560912182437,0.804560912182437,stromal
0.805561112222445,0.843168633726745,tumor
0.834166833366673,0.0574114822964593,stromal
0.805561112222445,0.856171234246849,stromal
0.805761152230446,0.847769553910782,stromal
0.806561312262453,0.835167033406681,stromal
0.807361472294459,0.840368073614723,tumor
0.807961592318464,0.814762952590518,stromal
0.808561712342469,0.86497299459892,stromal
0.810762152430486,0.852570514102821,tumor
0.812362472494499,0.831966393278656,immune
0.812762552510502,0.826765353070614,stromal
0.814562912582516,0.856771354270854,tumor
0.834566913382677,0.0366073214642929,tumor
0.814762952590518,0.823164632926585,stromal
0.815163032606521,0.811762352470494,stromal
0.815363072614523,0.897379475895179,stromal
0.816363272654531,0.843968793758752,tumor
0.816363272654531,0.874974994999,stromal
0.81756351270254,0.866773354670934,tumor
0.817963592718544,0.839767953590718,tumor
0.818563712742548,0.891578315663133,stromal
0.820364072814563,0.850570114022805,tumor
0.820964192838568,0.845969193838768,tumor
0.835567113422685,0.0678135627125425,stromal
0.821364272854571,0.831366273254651,immune
0.821564312862572,0.820764152830566,immune
0.823364672934587,0.816363272654531,stromal
0.823964792958592,0.838367673534707,immune
0.826365273054611,0.854770954190838,stromal
0.827365473094619,0.828365673134627,immune
0.82756551310262,0.831966393278656,immune
0.82756551310262,0.860172034406881,stromal
0.82996599319864,0.848169633926785,tumor
0.82996599319864,0.876975395079016,tumor
0.835967193438688,0.0790158031606321,stromal
0.830766153230646,0.81996399279856,immune
0.831566313262653,0.881976395279056,stromal
0.83256651330266,0.836767353470694,immune
0.833166633326665,0.812162432486497,stromal
0.833366673334667,0.876975395079016,stromal
0.833566713342669,0.82756551310262,immune
0.83376675335067,0.817163432686537,tumor
0.835167033406681,0.841768353670734,tumor
0.835567113422685,0.865773154630926,stromal
0.837767553510702,0.83496699339868,immune
0.836767353470694,0.012002400480096,tumor
0.838167633526705,0.831166233246649,immune
0.838367673534707,0.849569913982797,stromal
0.839167833566713,0.82756551310262,tumor
0.839567913582717,0.824164832966593,immune
0.840968193638728,0.834366873374675,tumor
0.841768353670734,0.845969193838768,tumor
0.843168633726745,0.810962192438488,stromal
0.844768953790758,0.830566113222645,tumor
0.845769153830766,0.895179035807161,stromal
0.846369273854771,0.815963192638528,stromal
0.838567713542709,0.0168033606721344,tumor
0.848169633926785,0.831966393278656,tumor
0.848369673934787,0.800360072014403,stromal
0.849769953990798,0.813962792558512,stromal
0.850970194038808,0.893378675735147,stromal
0.852770554110822,0.828165633126625,tumor
0.85497099419884,0.844768953790758,tumor
0.855771154230846,0.831766353270654,tumor
0.856171234246849,0.883976795359072,stromal
0.857371474294859,0.863172634526905,tumor
0.858971794358872,0.866573314662933,stromal
0.838567713542709,0.0614122824564913,stromal
0.859571914382877,0.821764352870574,tumor
0.85997199439888,0.849569913982797,tumor
0.861372274454891,0.811162232446489,tumor
0.861972394478896,0.805761152230446,tumor
0.863172634526905,0.834766953390678,tumor
0.86377275455091,0.814362872574515,tumor
0.864372874574915,0.826765353070614,tumor
0.866373274654931,0.870774154830966,stromal
0.868173634726945,0.808361672334467,stromal
0.868573714742949,0.85997199439888,tumor
0.839367873574715,0.0980196039207842,stromal
0.15123024604921,0.0712142428485697,stromal
0.86877375475095,0.827765553110622,tumor
0.869373874774955,0.881776355271054,stromal
0.869573914782957,0.846769353870774,tumor
0.870174034806961,0.820364072814563,tumor
0.870374074814963,0.802760552110422,tumor
0.870774154830966,0.891778355671134,tumor
0.871374274854971,0.897579515903181,tumor
0.871974394878976,0.813362672534507,tumor
0.87257451490298,0.85997199439888,tumor
0.873374674934987,0.887977595519104,stromal
0.839567913582717,0.0932186437287457,stromal
0.873574714942989,0.805361072214443,tumor
0.873974794958992,0.851970394078816,stromal
0.874574914982997,0.878575715143029,stromal
0.875775155031006,0.831766353270654,stromal
0.876375275055011,0.809561912382477,tumor
0.877175435087017,0.849569913982797,tumor
0.878375675135027,0.880176035207041,stromal
0.87877575515103,0.816363272654531,tumor
0.880376075215043,0.845969193838768,stromal
0.880576115223045,0.883976795359072,stromal
0.840968193638728,0.0536107221444289,stromal
0.881576315263053,0.80256051210242,immune
0.882376475295059,0.853170634126825,tumor
0.882376475295059,0.863572714542909,stromal
0.88377675535107,0.893378675735147,tumor
0.886377275455091,0.848969793958792,tumor
0.886777355471094,0.837767553510702,tumor
0.887177435487097,0.811562312462493,tumor
0.887977595519104,0.834166833366673,tumor
0.888177635527105,0.800760152030406,immune
0.888577715543109,0.818363672734547,tumor
0.843568713742749,0.0684136827365473,stromal
0.88877775555111,0.866773354670934,stromal
0.88997799559912,0.887777555511102,stromal
0.891578315663133,0.895979195839168,stromal
0.891778355671134,0.839567913582717,tumor
0.892378475695139,0.876575315063013,stromal
0.894578915783157,0.810162032406481,tumor
0.89497899579916,0.841368273654731,tumor
0.897179435887177,0.831366273254651,tumor
0.897979595919184,0.889577915583117,stromal
0.898379675935187,0.81996399279856,tumor
0.844368873774755,0.0378075615123025,tumor
0.900380076015203,0.830766153230646,tumor
0.900780156031206,0.819763952790558,tumor
0.901980396079216,0.803560712142429,stromal
0.902380476095219,0.88877775555111,stromal
0.904180836167233,0.847369473894779,stromal
0.904380876175235,0.807361472294459,stromal
0.905781156231246,0.825165033006601,tumor
0.907381476295259,0.832766553310662,tumor
0.911582316463293,0.806561312262453,stromal
0.911982396479296,0.831166233246649,tumor
0.845769153830766,0.0498099619923985,stromal
0.912782556511302,0.87257451490298,stromal
0.91498299659932,0.833366673334667,stromal
0.915383076615323,0.809161832366473,stromal
0.917783556711342,0.800960192038408,stromal
0.91998399679936,0.809361872374475,stromal
0.920584116823365,0.803360672134427,stromal
0.921584316863373,0.814162832566513,tumor
0.92378475695139,0.859371874374875,stromal
0.9249849969994,0.882576515303061,stromal
0.925585117023405,0.803560712142429,tumor
0.845969193838768,0.02000400080016,tumor
0.931586317263453,0.818163632726545,stromal
0.932786557311462,0.883576715343069,stromal
0.934186837367474,0.887577515503101,stromal
0.93498699739948,0.877375475095019,stromal
0.935587117423485,0.85877175435087,tumor
0.936787357471494,0.826765353070614,tumor
0.936987397479496,0.847369473894779,stromal
0.938387677535507,0.805961192238448,tumor
0.93878775755151,0.879375875175035,stromal
0.93998799759952,0.890178035607121,stromal
0.846169233846769,0.0426085217043409,stromal
0.944788957791558,0.835767153430686,tumor
0.946589317863573,0.833566713342669,tumor
0.946989397879576,0.826765353070614,stromal
0.946989397879576,0.882176435287057,tumor
0.95119023804761,0.814562912582516,stromal
0.951990398079616,0.800960192038408,stromal
0.952790558111622,0.856571314262853,stromal
0.957591518303661,0.845369073814763,tumor
0.959191838367674,0.855971194238848,tumor
0.959591918383677,0.80256051210242,immune
0.846369273854771,0.0934186837367473,stromal
0.960592118423685,0.865173034606921,stromal
0.961792358471694,0.886577315463093,stromal
0.962992598519704,0.873374674934987,stromal
0.963192638527706,0.816363272654531,stromal
0.964592918583717,0.895779155831166,stromal
0.96619323864773,0.810362072414483,immune
0.966393278655731,0.860372074414883,stromal
0.966593318663733,0.828565713142629,stromal
0.968193638727746,0.885777155431086,stromal
0.968993798759752,0.834566913382677,stromal
0.846969393878776,0.0858171634326865,tumor
0.969193838767754,0.801360272054411,immune
0.969193838767754,0.818363672734547,tumor
0.969593918783757,0.863372674534907,stromal
0.970394078815763,0.84256851370274,tumor
0.972594518903781,0.808361672334467,immune
0.973394678935787,0.814762952590518,tumor
0.973394678935787,0.854170834166833,stromal
0.974194838967794,0.825565113022604,stromal
0.975195039007802,0.829565913182637,stromal
0.976595319063813,0.892978595719144,tumor
0.847169433886777,0.0560112022404481,stromal
0.151630326065213,0.023004600920184,immune
0.977595519103821,0.817163432686537,immune
0.977995599119824,0.845969193838768,stromal
0.978195639127826,0.805961192238448,immune
0.978395679135827,0.850970194038808,stromal
0.97879575915183,0.880176035207041,stromal
0.980196039207842,0.810962192438488,immune
0.980996199239848,0.89497899579916,tumor
0.981596319263853,0.821964392878576,tumor
0.982996599319864,0.888177635527105,tumor
0.983196639327866,0.803360672134427,immune
0.84876975395079,0.0328065613122624,stromal
0.984596919383877,0.841568313662733,tumor
0.984796959391878,0.829165833166633,tumor
0.985997199439888,0.858971794358872,tumor
0.986397279455891,0.871174234846969,stromal
0.986997399479896,0.807361472294459,immune
0.987397479495899,0.838167633526705,tumor
0.987397479495899,0.8499699939988,stromal
0.987797559511902,0.802760552110422,immune
0.988597719543909,0.817763552710542,immune
0.988597719543909,0.897379475895179,tumor
0.84876975395079,0.0616123224644929,stromal
0.989597919583917,0.811562312462493,immune
0.990798159631926,0.86877375475095,stromal
0.990998199639928,0.835767153430686,tumor
0.990998199639928,0.875575115023005,tumor
0.991598319663933,0.84876975395079,stromal
0.992798559711942,0.801960392078416,immune
0.992998599719944,0.826765353070614,tumor
0.993398679735947,0.807761552310462,immune
0.99379875975195,0.816163232646529,immune
0.995999199839968,0.822164432886577,tumor
0.849169833966793,0.0796159231846369,stromal
0.997199439887978,0.804760952190438,immune
0.997199439887978,0.848369673934787,stromal
0.997399479895979,0.800360072014403,immune
0.997399479895979,0.897379475895179,tumor
0.998199639927986,0.890978195639128,tumor
0.998399679935987,0.808961792358472,immune
0.998399679935987,0.829365873174635,tumor
0.998399679935987,0.838367673534707,tumor
0.0002000400080016,0.974194838967794,stromal
0.0006001200240048,0.99499899979996,tumor
0.850970194038808,0.0952190438087618,tumor
0.0008001600320064,0.928385677135427,tumor
0.0028005601120224,0.955391078215643,stromal
0.003000600120024,0.982596519303861,tumor
0.003000600120024,0.98619723944789,tumor
0.0048009601920384,0.910982196439288,tumor
0.006001200240048,0.922584516903381,tumor
0.009001800360072,0.994398879775955,tumor
0.0108021604320864,0.902180436087217,tumor
0.0124024804960992,0.917383476695339,tumor
0.0166033206641328,0.90878175635127,tumor
0.851370274054811,0.0268053610722144,tumor
0.0182036407281456,0.961792358471694,stromal
0.0196039207841568,0.997399479895979,tumor
0.0198039607921584,0.932586517303461,tumor
0.022004400880176,0.927985597119424,tumor
0.0246049209841968,0.900180036007201,tumor
0.0258051610322064,0.914782956591318,tumor
0.0258051610322064,0.993598719743949,tumor
0.0276055211042208,0.981396279255851,stromal
0.0294058811762352,0.975395079015803,tumor
0.0306061212242448,0.987197439487898,tumor
0.851370274054811,0.0688137627525505,stromal
0.031006201240248,0.905181036207241,tumor
0.0328065613122624,0.954390878175635,stromal
0.0364072814562913,0.974794958991798,stromal
0.0390078015603121,0.988997799559912,stromal
0.0392078415683137,0.940188037607521,stromal
0.0396079215843169,0.915583116623325,tumor
0.0398079615923185,0.969793958791758,tumor
0.0486097219443889,0.930186037207442,tumor
0.0492098419683937,0.935987197439488,stromal
0.0492098419683937,0.941988397679536,stromal
0.852170434086817,0.0152030406081216,tumor
0.0526105221044209,0.934186837367474,tumor
0.0526105221044209,0.963192638527706,tumor
0.0526105221044209,0.966993398679736,tumor
0.0558111622324465,0.92878575715143,tumor
0.0560112022404481,0.987197439487898,tumor
0.0568113622724545,0.918583716743349,tumor
0.0572114422884577,0.975395079015803,stromal
0.0580116023204641,0.946589317863573,stromal
0.0586117223444689,0.902180436087217,tumor
0.0594118823764753,0.998199639927986,tumor
0.852170434086817,0.0592118423684737,stromal
0.0604120824164833,0.940588117623525,stromal
0.0610122024404881,0.990198039607922,tumor
0.0616123224644929,0.912782556511302,tumor
0.0622124424884977,0.92618523704741,tumor
0.0626125225045009,0.973594718943789,tumor
0.0628125625125025,0.947589517903581,stromal
0.0642128425685137,0.902380476095219,tumor
0.0642128425685137,0.920984196839368,tumor
0.0650130026005201,0.997799559911982,tumor
0.0700140028005601,0.961592318463693,stromal
0.852770554110822,0.0824164832966593,tumor
0.0716143228645729,0.922784556911382,tumor
0.0716143228645729,0.956791358271654,stromal
0.0726145229045809,0.936987397479496,stromal
0.0728145629125825,0.971594318863773,stromal
0.0732146429285857,0.916383276655331,immune
0.0738147629525905,0.908981796359272,immune
0.0740148029605921,0.901380276055211,tumor
0.0754150830166033,0.987997599519904,tumor
0.0768153630726145,0.925985197039408,tumor
0.0770154030806161,0.965193038607722,stromal
0.853970794158832,0.0764152830566113,tumor
0.151630326065213,0.0396079215843169,immune
0.0786157231446289,0.906581316263253,tumor
0.0802160432086417,0.911582316463293,tumor
0.0826165233046609,0.937987597519504,tumor
0.0828165633126625,0.901380276055211,tumor
0.0828165633126625,0.918583716743349,tumor
0.0828165633126625,0.944788957791558,tumor
0.0842168433686737,0.907581516303261,tumor
0.0842168433686737,0.923584716943389,tumor
0.0870174034806961,0.917583516703341,tumor
0.0876175235047009,0.979195839167834,tumor
0.856171234246849,0.0524104820964193,stromal
0.0890178035607121,0.958991798359672,tumor
0.0896179235847169,0.93998799759952,tumor
0.0918183636727345,0.930586117223445,tumor
0.0930186037207442,0.948589717943589,tumor
0.0934186837367473,0.991998399679936,tumor
0.0944188837767553,0.911782356471294,tumor
0.0952190438087618,0.954790958191638,tumor
0.096619323864773,0.937187437487498,tumor
0.0970194038807762,0.964392878575715,tumor
0.0972194438887778,0.932586517303461,tumor
0.856171234246849,0.0898179635927185,tumor
0.0978195639127826,0.907981596319264,tumor
0.100420084016803,0.900380076015203,tumor
0.100820164032807,0.934586917383477,tumor
0.100820164032807,0.968993798759752,tumor
0.10122024404881,0.909381876375275,tumor
0.101620324064813,0.995799159831966,tumor
0.101820364072815,0.960592118423685,tumor
0.104220844168834,0.939187837567513,tumor
0.104620924184837,0.948189637927585,tumor
0.105421084216843,0.929585917183437,tumor
0.856371274254851,0.0002000400080016,tumor
0.108221644328866,0.907181436287257,tumor
0.108221644328866,0.96879375875175,tumor
0.108821764352871,0.959591918383677,tumor
0.109221844368874,0.900380076015203,tumor
0.109221844368874,0.9749949989998,tumor
0.113622724544909,0.910982196439288,tumor
0.113822764552911,0.900780156031206,tumor
0.114422884576915,0.906781356271254,tumor
0.11502300460092,0.925185037007402,tumor
0.115823164632927,0.965793158631726,tumor
0.856771354270854,0.0714142828565713,stromal
0.116623324664933,0.979795959191838,tumor
0.12122424484897,0.977995599119824,tumor
0.121424284856971,0.96999399879976,tumor
0.121624324864973,0.916783356671334,tumor
0.122624524904981,0.949389877975595,tumor
0.123024604920984,0.930786157231446,tumor
0.124624924984997,0.996999399879976,tumor
0.124824964992999,0.926785357071414,tumor
0.125625125025005,0.959191838367674,tumor
0.126625325065013,0.977595519103821,tumor
0.857171434286857,0.0102020404080816,tumor
0.127225445089018,0.964392878575715,tumor
0.127825565113023,0.933986797359472,tumor
0.128225645129026,0.945589117823565,tumor
0.130626125225045,0.984396879375875,tumor
0.13122624524905,0.916583316663333,tumor
0.132026405281056,0.902180436087217,tumor
0.132826565313063,0.954590918183637,tumor
0.133226645329066,0.972794558911782,tumor
0.133626725345069,0.937587517503501,tumor
0.135227045409082,0.906381276255251,tumor
0.857171434286857,0.0352070414082817,stromal
0.136827365473095,0.952390478095619,tumor
0.138227645529106,0.959791958391678,tumor
0.138427685537107,0.900180036007201,tumor
0.138627725545109,0.907781556311262,tumor
0.138827765553111,0.94498899779956,tumor
0.139227845569114,0.98119623924785,tumor
0.139827965593119,0.915383076615323,tumor
0.14122824564913,0.942388477695539,tumor
0.143828765753151,0.900380076015203,tumor
0.14502900580116,0.957191438287658,tumor
0.857771554310862,0.0048009601920384,tumor
0.145629125825165,0.925585117023405,tumor
0.146829365873175,0.977795559111822,tumor
0.148829765953191,0.940788157631526,tumor
0.150230046009202,0.92878575715143,tumor
0.150430086017203,0.951790358071614,tumor
0.15123024604921,0.962592518503701,tumor
0.151630326065213,0.974194838967794,tumor
0.151830366073215,0.984196839367874,tumor
0.153630726145229,0.966993398679736,tumor
0.15503100620124,0.95499099819964,tumor
0.858171634326865,0.0858171634326865,stromal
0.158031606321264,0.99619923984797,tumor
0.159231846369274,0.963992798559712,tumor
0.160632126425285,0.982396479295859,tumor
0.16123224644929,0.974794958991798,tumor
0.162032406481296,0.957391478295659,stromal
0.164832966593319,0.909381876375275,tumor
0.165633126625325,0.962192438487698,tumor
0.166033206641328,0.947189437887577,tumor
0.166833366673335,0.901780356071214,tumor
0.167633526705341,0.972394478895779,stromal
0.860172034406881,0.0410082016403281,stromal
0.169033806761352,0.98119623924785,stromal
0.169433886777355,0.94498899779956,tumor
0.170434086817363,0.915783156631326,tumor
0.171634326865373,0.902780556111222,tumor
0.172434486897379,0.933586717343469,tumor
0.173634726945389,0.981796359271854,stromal
0.174234846969394,0.907181436287257,tumor
0.174834966993399,0.928385677135427,tumor
0.174834966993399,0.974594918983797,stromal
0.175435087017403,0.978595719143829,stromal
0.861172234446889,0.0928185637127426,tumor
0.152230446089218,0.0450090018003601,immune
0.175635127025405,0.940188037607521,tumor
0.176835367073415,0.952190438087617,tumor
0.176835367073415,0.995599119823965,tumor
0.179435887177435,0.900180036007201,tumor
0.179435887177435,0.986397279455891,tumor
0.180636127225445,0.971594318863773,stromal
0.181836367273455,0.918383676735347,tumor
0.181836367273455,0.957391478295659,tumor
0.182236447289458,0.909381876375275,tumor
0.183836767353471,0.975395079015803,stromal
0.861772354470894,0.0662132426485297,stromal
0.186437287457491,0.947389477895579,tumor
0.186637327465493,0.909781956391278,tumor
0.186637327465493,0.992198439687938,stromal
0.188037607521504,0.943988797759552,tumor
0.188437687537508,0.995199039807962,stromal
0.189437887577516,0.928985797159432,tumor
0.192238447689538,0.947589517903581,tumor
0.192838567713543,0.920984196839368,tumor
0.194038807761552,0.996599319863973,tumor
0.194238847769554,0.910182036407281,tumor
0.862372474494899,0.0864172834566913,tumor
0.195439087817564,0.94118823764753,tumor
0.195439087817564,0.963192638527706,stromal
0.197239447889578,0.989597919583917,stromal
0.197639527905581,0.91498299659932,tumor
0.197839567913583,0.971994398879776,stromal
